 150410703  745170 10  7  14  45 279.6145833  -70.17972   41.82508 -1.0 nan
 150410703  745170 10  7  15  44 279.6555556  -70.18403   41.82906 -1.0 nan
 150410703  745170 10  7  16  52 279.7027778  -70.18832   41.83448 -1.0 nan
 150410703  745170 10  7  17  44 279.7388889  -70.19014   41.83873 -1.0 nan
 150410703  745170 10  7  18  44 279.7805556  -70.18727   41.83943 -1.0 nan
 150410703  745170 10  7  19  44 279.8222222  -70.18169   41.83661 -1.0 nan
 150410703  745170 10  7  20  45 279.8645833  -70.17669   41.83226 -1.0 nan
 150410703  745170 10  7  21  53 279.9118056  -70.16832   41.82585 -1.0 nan
 150410703  745170 10  7  22  44 279.9472222  -70.16075   41.82092 -1.0 nan
 150410703  745170 10  7  23  45 279.9895833  -70.15418   41.81753 -1.0 nan
 150410703  745170 10  8   0  45 280.0312500  -70.15182   41.81607 -1.0 nan
 150410703  745170 10  8   1  44 280.0722222  -70.15197    41.8177 -1.0 nan
 150410703  745170 10  8   2  44 280.1138889  -70.15437   41.81961 -1.0 nan
 150410703  745170 10  8   3  44 280.1555556  -70.16006   41.82068 -1.0 nan
 150410703  745170 10  8   4  44 280.1972222  -70.16993   41.82317 -1.0 nan
 150410703  745170 10  8   5  44 280.2388889   -70.1798   41.83026 -1.0 nan
 150410703  745170 10  8   6  45 280.2812500  -70.18238   41.83372 -1.0 nan
 150410703  745170 10  8   7  44 280.3222222  -70.18034   41.83219 -1.0 nan
 150410703  745170 10  8   8  44 280.3638889  -70.17581   41.82704 -1.0 nan
 150410703  745170 10  8   9  44 280.4055556  -70.16875   41.81982 -1.0 nan
 150410703  745170 10  8  10  45 280.4479167  -70.16259   41.81498 -1.0 nan
 150410703  745170 10  8  11  44 280.4888889  -70.15631   41.81155 -1.0 nan
 150410703  745170 10  8  12  44 280.5305556  -70.15236   41.80918 -1.0 nan
 150410703  745170 10  8  13  44 280.5722222  -70.15116     41.808 -1.0 nan
 150410703  745170 10  8  14  45 280.6145833  -70.15369   41.80728 -1.0 nan
 150410703  745170 10  8  15  45 280.6562500  -70.15798   41.80695 -1.0 nan
 150410703  745170 10  8  16  45 280.6979167   -70.1651   41.80687 -1.0 nan
 150410703  745170 10  8  17  44 280.7388889  -70.17401   41.80712 -1.0 nan
 150410703  745170 10  8  18  44 280.7805556  -70.18094   41.80694 -1.0 nan
 150410703  745170 10  8  19  44 280.8222222  -70.18437   41.80483 -1.0 nan
 150410703  745170 10  8  20  44 280.8638889  -70.18495   41.80217 -1.0 nan
 150410703  745170 10  8  21  44 280.9055556   -70.1836   41.79974 -1.0 nan
 150410703  745170 10  8  22  45 280.9479167  -70.18077    41.7983 -1.0 nan
 150410703  745170 10  8  23  45 280.9895833  -70.17688   41.79709 -1.0 nan
 150410703  745170 10  9   0  44 281.0305556  -70.17326   41.79612 -1.0 nan
 150410703  745170 10  9   1  44 281.0722222  -70.17221   41.79691 -1.0 nan
 150410703  745170 10  9   2  45 281.1145833   -70.1736   41.79885 -1.0 nan
 150410703  745170 10  9   3  44 281.1555556   -70.1769   41.80124 -1.0 nan
 150410703  745170 10  9   4  44 281.1972222  -70.18235   41.80408 -1.0 nan
 150410703  745170 10  9   5  45 281.2395833   -70.1904   41.80723 -1.0 nan
 150410703  745170 10  9   6  45 281.2812500   -70.2001   41.81104 -1.0 nan
 150410703  745170 10  9   7  44 281.3222222   -70.2045   41.81276 -1.0 nan
 150410703  745170 10  9   8  44 281.3638889  -70.20422   41.81229 -1.0 nan
 150410703  745170 10  9   9  52 281.4111111  -70.19984   41.81081 -1.0 nan
 150410703  745170 10  9  10  45 281.4479167  -70.19512   41.80886 -1.0 nan
 150410703  745170 10  9  11  44 281.4888889  -70.18929   41.80677 -1.0 nan
 150410703  745170 10  9  12  44 281.5305556  -70.18253   41.80557 -1.0 nan
 150410703  745170 10  9  13  44 281.5722222  -70.17826   41.80611 -1.0 nan
 150410703  745170 10  9  14  53 281.6201389  -70.17768   41.80823 -1.0 nan
 150410703  745170 10  9  15  45 281.6562500  -70.17999   41.81149 -1.0 nan
 150410703  745170 10  9  16  44 281.6972222  -70.18332     41.817 -1.0 nan
 150410703  745170 10  9  17  44 281.7388889  -70.18817   41.82578 -1.0 nan
 150410703  745170 10  9  18  45 281.7812500  -70.19038   41.83489 -1.0 nan
 150410703  745170 10  9  19  44 281.8222222  -70.18929   41.84146 -1.0 nan
 150410703  745170 10  9  20  45 281.8645833  -70.18375   41.84544 -1.0 nan
 150410703  745170 10  9  22   1 281.9173611  -70.17555   41.84659 -1.0 nan
 150410703  745170 10  9  22  44 281.9472222  -70.16693   41.84703 -1.0 nan
