 156420701  743834  6  3  18  10 153.7569444  -70.59087   42.79656 -1.0 nan
 156420701  743834  6  3  22  10 153.9236111  -70.58509   42.79382 -1.0 nan
 156420701  743834  6  4   2  10 154.0902778  -70.56662   42.79606 -1.0 nan
 156420701  743834  6  4   6  10 154.2569444  -70.55387   42.77596 -1.0 nan
 156420701  743834  6  4  10  10 154.4236111  -70.53978   42.75783 -1.0 nan
 156420701  743834  6  4  14  19 154.5965278   -70.5328   42.74501 -1.0 nan
 156420701  743834  6  4  18  10 154.7569444  -70.53211   42.72276 -1.0 nan
 156420701  743834  6  4  22  10 154.9236111  -70.50506     42.711 -1.0 nan
 156420701  743834  6  5   2  10 155.0902778  -70.47409   42.69268 -1.0 nan
 156420701  743834  6  5   6  10 155.2569444  -70.46079   42.64151 -1.0 nan
 156420701  743834  6  5  10  10 155.4236111  -70.45817    42.5953 -1.0 nan
 156420701  743834  6  5  14  10 155.5902778  -70.46469   42.57873 -1.0 nan
 156420701  743834  6  5  18  10 155.7569444  -70.47723   42.56647 -1.0 nan
 156420701  743834  6  5  22  10 155.9236111  -70.47905   42.55659 -1.0 nan
 156420701  743834  6  6   2  10 156.0902778  -70.47085   42.53924 -1.0 nan
 156420701  743834  6  6   6  19 156.2631944  -70.50096   42.49527 -1.0 nan
 156420701  743834  6  6  10  10 156.4236111  -70.49647   42.47019 -1.0 nan
 156420701  743834  6  6  14  10 156.5902778  -70.50725   42.44533 -1.0 nan
 156420701  743834  6  6  18  10 156.7569444  -70.53141   42.42046 -1.0 nan
 156420701  743834  6  6  22  10 156.9236111  -70.54889    42.3931 -1.0 nan
 156420701  743834  6  7   2  10 157.0902778   -70.5504   42.39764 -1.0 nan
 156420701  743834  6  7   6  10 157.2569444  -70.54649   42.36294 -1.0 nan
 156420701  743834  6  7  10  10 157.4236111  -70.54553   42.32136 -1.0 nan
 156420701  743834  6  7  14  10 157.5902778  -70.58565   42.30346 -1.0 nan
 156420701  743834  6  7  18  10 157.7569444  -70.59818   42.31794 -1.0 nan
 156420701  743834  6  7  22  10 157.9236111  -70.57833   42.30898 -1.0 nan
 156420701  743834  6  8   2  10 158.0902778  -70.57276   42.31464 -1.0 nan
 156420701  743834  6  8   6  10 158.2569444  -70.55276   42.32003 -1.0 nan
 156420701  743834  6  8  10  10 158.4236111    -70.523   42.29941 -1.0 nan
 156420701  743834  6  8  14  10 158.5902778  -70.50508   42.31263 -1.0 nan
 156420701  743834  6  8  18  10 158.7569444   -70.4866    42.3264 -1.0 nan
 156420701  743834  6  8  22  10 158.9236111  -70.46085   42.31693 -1.0 nan
 156420701  743834  6  9   2  18 159.0958333  -70.42583   42.33575 -1.0 nan
 156420701  743834  6  9   6  10 159.2569444  -70.39867   42.34462 -1.0 nan
 156420701  743834  6  9  10  10 159.4236111   -70.3729   42.34646 -1.0 nan
 156420701  743834  6  9  14  10 159.5902778  -70.30621   42.36598 -1.0 nan
 156420701  743834  6  9  18  10 159.7569444  -70.33099   42.37876 -1.0 nan
 156420701  743834  6  9  22  10 159.9236111   -70.3594   42.40147 -1.0 nan
 156420701  743834  6 10   2  10 160.0902778   -70.3211   42.42298 -1.0 nan
 156420701  743834  6 10   6  10 160.2569444  -70.27975   42.41618 -1.0 nan
 156420701  743834  6 10  10  10 160.4236111  -70.30458   42.38377 -1.0 nan
 156420701  743834  6 10  14  10 160.5902778  -70.30458   42.36056 -1.0 nan
 156420701  743834  6 10  18  10 160.7569444   -70.3432   42.36886 -1.0 nan
 156420701  743834  6 10  22  10 160.9236111  -70.36831    42.3952 -1.0 nan
 156420701  743834  6 11   2  10 161.0902778   -70.3299   42.41366 -1.0 nan
 156420701  743834  6 11   6  10 161.2569444  -70.26761   42.42461 -1.0 nan
 156420701  743834  6 11  10  10 161.4236111  -70.27149   42.42026 -1.0 nan
 156420701  743834  6 11  14  10 161.5902778  -70.23802   42.43177 -1.0 nan
 156420701  743834  6 11  18  10 161.7569444  -70.18819   42.43433 -1.0 nan
 156420701  743834  6 11  22  10 161.9236111  -70.20523   42.44581 -1.0 nan
 156420701  743834  6 12   2  10 162.0902778  -70.16557   42.43914 -1.0 nan
 156420701  743834  6 12   6  10 162.2569444  -70.13914    42.4142 -1.0 nan
 156420701  743834  6 12  10  10 162.4236111   -70.1698   42.42781 -1.0 nan
 156420701  743834  6 12  14  10 162.5902778  -70.13272   42.43114 -1.0 nan
 156420701  743834  6 12  18  10 162.7569444  -70.08813   42.39494 -1.0 nan
 156420701  743834  6 12  22  10 162.9236111  -70.14955   42.41283 -1.0 nan
 156420701  743834  6 13   2  10 163.0902778  -70.14111   42.44277 -1.0 nan
 156420701  743834  6 13   6  10 163.2569444  -70.07189   42.43606 -1.0 nan
 156420701  743834  6 13  10  10 163.4236111  -70.06925   42.43932 -1.0 nan
 156420701  743834  6 13  14  10 163.5902778  -70.04576   42.39841 -1.0 nan
 156420701  743834  6 13  18  10 163.7569444  -70.07155   42.34455 -1.0 nan
 156420701  743834  6 13  22  10 163.9236111  -70.13277   42.38418 -1.0 nan
 156420701  743834  6 14   2  10 164.0902778  -70.06957   42.42654 -1.0 nan
 156420701  743834  6 14   6  10 164.2569444  -69.98293   42.37984 -1.0 nan
 156420701  743834  6 14  10  10 164.4236111   -70.0081    42.3257 -1.0 nan
 156420701  743834  6 14  14  10 164.5902778  -70.08633   42.33039 -1.0 nan
 156420701  743834  6 14  18  10 164.7569444  -70.08256    42.3425 -1.0 nan
 156420701  743834  6 14  22  10 164.9236111  -70.05908   42.35222 -1.0 nan
 156420701  743834  6 15   2  10 165.0902778  -70.05597   42.34638 -1.0 nan
 156420701  743834  6 15   6  10 165.2569444  -70.05354    42.3276 -1.0 nan
 156420701  743834  6 15  10  10 165.4236111  -70.07346   42.34293 -1.0 nan
 156420701  743834  6 15  14  10 165.5902778   -70.0941   42.38116 -1.0 nan
 156420701  743834  6 15  18  10 165.7569444   -70.0552   42.37312 -1.0 nan
 156420701  743834  6 15  22  10 165.9236111  -70.09352    42.3652 -1.0 nan
